sample_size,rep,observed_correlation,p_value,significant,null_corr_threshold,null_corr_variance
2000,22,0.021188865034029974,0.337,False,0.06463166356076193,0.0004983803241237049
2000,23,0.023153742431631354,0.3026,False,0.0645824587434962,0.0004948061871761843
2000,24,-0.014008104245813554,0.5404,False,0.06392514396896853,0.00050794966977547
2000,25,0.055013485904058856,0.0126,False,0.0636906653139302,0.0004931869046714394
2000,26,0.026711392462284732,0.2392,False,0.061800444186711954,0.0004927741374946859
2000,27,0.0336386481345941,0.1398,False,0.06276631723103367,0.0005006865440195568
2000,28,-0.00531655104634371,0.8086,False,0.06232226318961437,0.0005073757322786145
2000,29,0.03956597259581555,0.074,False,0.06408475858875692,0.000497366977880789
2000,30,0.03920536759808717,0.0764,False,0.06248526675366979,0.0005051565082239062
2000,31,0.021845257803511462,0.3194,False,0.062387492934727916,0.0004883832330216316
2000,32,-0.007965423349263402,0.7162,False,0.06316821857098939,0.000499359615521841
2000,33,0.020917463496658458,0.3524,False,0.06288801904824941,0.0005118006339165702
2000,34,0.00813253740296697,0.7122,False,0.06120434737554743,0.0005028101713548028
2000,35,0.03425667259170786,0.125,False,0.06424427819823889,0.0005093626473299656
2000,36,0.01719026361271685,0.4352,False,0.06320142509588166,0.0004912931770011283
2000,37,0.019440794437500408,0.3864,False,0.06428133011266343,0.0005079055818503467
2000,38,0.022615162500625428,0.3174,False,0.061206383220810956,0.0004999368286159837
2000,39,0.01888981590627921,0.4066,False,0.06289289532635385,0.0005010088564431295
